19660,"Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)",95.5
19740,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)",104.8
19780,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)",94.9
19820,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)",97.5
20020,"Dothan, AL (Metropolitan Statistical Area)",85.3
20100,"Dover, DE (Metropolitan Statistical Area)",93.7
20220,"Dubuque, IA (Metropolitan Statistical Area)",93.2
20260,"Duluth, MN-WI (Metropolitan Statistical Area)",91.7
20500,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)",95.3
20700,"East Stroudsburg, PA (Metropolitan Statistical Area)",98.7
20740,"Eau Claire, WI (Metropolitan Statistical Area)",92.3
20940,"El Centro, CA (Metropolitan Statistical Area)",91.1
21060,"Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)",86.6
21140,"Elkhart-Goshen, IN (Metropolitan Statistical Area)",91.1
21300,"Elmira, NY (Metropolitan Statistical Area)",94.1
21340,"El Paso, TX (Metropolitan Statistical Area)",90.9
21500,"Erie, PA (Metropolitan Statistical Area)",92.8
21660,"Eugene, OR (Metropolitan Statistical Area)",98.4
21780,"Evansville, IN-KY (Metropolitan Statistical Area)",91.3
21820,"Fairbanks, AK (Metropolitan Statistical Area)",106.7
22020,"Fargo, ND-MN (Metropolitan Statistical Area)",93.5
22140,"Farmington, NM (Metropolitan Statistical Area)",91.6
22180,"Fayetteville, NC (Metropolitan Statistical Area)",91.3
22220,"Fayetteville-Springdale-Rogers, AR-MO (Metropolitan Statistical Area)",90.2
22380,"Flagstaff, AZ (Metropolitan Statistical Area)",98.5
22420,"Flint, MI (Metropolitan Statistical Area)",93.2
22500,"Florence, SC (Metropolitan Statistical Area)",86.2
22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",83.8
22540,"Fond du Lac, WI (Metropolitan Statistical Area)",86.6
22660,"Fort Collins, CO (Metropolitan Statistical Area)",101
22900,"Fort Smith, AR-OK (Metropolitan Statistical Area)",86.1
23060,"Fort Wayne, IN (Metropolitan Statistical Area)",90.9
23420,"Fresno, CA (Metropolitan Statistical Area)",97.8
23460,"Gadsden, AL (Metropolitan Statistical Area)",84.6
23540,"Gainesville, FL (Metropolitan Statistical Area)",95.7
23580,"Gainesville, GA (Metropolitan Statistical Area)",89.9
23900,"Gettysburg, PA (Metropolitan Statistical Area)",96
24020,"Glens Falls, NY (Metropolitan Statistical Area)",97.1
24140,"Goldsboro, NC (Metropolitan Statistical Area)",87.4
24220,"Grand Forks, ND-MN (Metropolitan Statistical Area)",92.9
24260,"Grand Island, NE (Metropolitan Statistical Area)",84.6
24300,"Grand Junction, CO (Metropolitan Statistical Area)",94.8
24340,"Grand Rapids-Wyoming, MI (Metropolitan Statistical Area)",93.4
24420,"Grants Pass, OR (Metropolitan Statistical Area)",93.9
24500,"Great Falls, MT (Metropolitan Statistical Area)",94.1
24540,"Greeley, CO (Metropolitan Statistical Area)",98.5
24580,"Green Bay, WI (Metropolitan Statistical Area)",91.9
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",90.2
24780,"Greenville, NC (Metropolitan Statistical Area)",88.7
24860,"Greenville-Anderson-Mauldin, SC (Metropolitan Statistical Area)",90.4
25060,"Gulfport-Biloxi-Pascagoula, MS (Metropolitan Statistical Area)",90.3
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",103.3
25220,"Hammond, LA (Metropolitan Statistical Area)",85.1
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",94.3
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",96.3
25500,"Harrisonburg, VA (Metropolitan Statistical Area)",92.2
25540,"Hartford-West Hartford-East Hartford, CT (Metropolitan Statistical Area)",100.4
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",84.4
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",89.1
25940,"Hilton Head Island-Bluffton-Beaufort, SC (Metropolitan Statistical Area)",94.2
25980,"Hinesville, GA (Metropolitan Statistical Area)",90.6
26140,"Homosassa Springs, FL (Metropolitan Statistical Area)",89.2
26300,"Hot Springs, AR (Metropolitan Statistical Area)",85.4
26380,"Houma-Thibodaux, LA (Metropolitan Statistical Area)",93
26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",100.6
26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",87.3
26620,"Huntsville, AL (Metropolitan Statistical Area)",91.3
26820,"Idaho Falls, ID (Metropolitan Statistical Area)",90.2
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",93.6
26980,"Iowa City, IA (Metropolitan Statistical Area)",96.2
27060,"Ithaca, NY (Metropolitan Statistical Area)",103.8
27100,"Jackson, MI (Metropolitan Statistical Area)",91
27140,"Jackson, MS (Metropolitan Statistical Area)",90.8
27180,"Jackson, TN (Metropolitan Statistical Area)",83
27260,"Jacksonville, FL (Metropolitan Statistical Area)",96.1
27340,"Jacksonville, NC (Metropolitan Statistical Area)",95.2
27500,"Janesville-Beloit, WI (Metropolitan Statistical Area)",92.5
27620,"Jefferson City, MO (Metropolitan Statistical Area)",81.9
27740,"Johnson City, TN (Metropolitan Statistical Area)",87.9
27780,"Johnstown, PA (Metropolitan Statistical Area)",85.7
27860,"Jonesboro, AR (Metropolitan Statistical Area)",81.7
27900,"Joplin, MO (Metropolitan Statistical Area)",88.4
27980,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)",107.3
28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",92.6
28100,"Kankakee, IL (Metropolitan Statistical Area)",99.5
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",93.7
28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)",97.9
28660,"Killeen-Temple, TX (Metropolitan Statistical Area)",92.5
28700,"Kingsport-Bristol-Bristol, TN-VA (Metropolitan Statistical Area)",87.1
28740,"Kingston, NY (Metropolitan Statistical Area)",102.5
28940,"Knoxville, TN (Metropolitan Statistical Area)",90.9
29020,"Kokomo, IN (Metropolitan Statistical Area)",88.2
29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",93.1
29180,"Lafayette, LA (Metropolitan Statistical Area)",89.1
29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",94.3
29340,"Lake Charles, LA (Metropolitan Statistical Area)",89.2
29420,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",94
29460,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",93.6
29540,"Lancaster, PA (Metropolitan Statistical Area)",98.5
29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)",94.2
29700,"Laredo, TX (Metropolitan Statistical Area)",89.2
29740,"Las Cruces, NM (Metropolitan Statistical Area)",92.4
29820,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)",99.2
29940,"Lawrence, KS (Metropolitan Statistical Area)",95.4
30020,"Lawton, OK (Metropolitan Statistical Area)",91.5
30140,"Lebanon, PA (Metropolitan Statistical Area)",94.5
30300,"Lewiston, ID-WA (Metropolitan Statistical Area)",90.8
30340,"Lewiston-Auburn, ME (Metropolitan Statistical Area)",94.9
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",92.2
30620,"Lima, OH (Metropolitan Statistical Area)",89.2
30700,"Lincoln, NE (Metropolitan Statistical Area)",92.9
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",91
30860,"Logan, UT-ID (Metropolitan Statistical Area)",90.6
30980,"Longview, TX (Metropolitan Statistical Area)",92.2
31020,"Longview, WA (Metropolitan Statistical Area)",93.4
31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",117.7
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",91.3
31180,"Lubbock, TX (Metropolitan Statistical Area)",93.4
31340,"Lynchburg, VA (Metropolitan Statistical Area)",90.5
31420,"Macon, GA (Metropolitan Statistical Area)",87.8
31460,"Madera, CA (Metropolitan Statistical Area)",96.8
31540,"Madison, WI (Metropolitan Statistical Area)",97.7
31700,"Manchester-Nashua, NH (Metropolitan Statistical Area)",108.3
31740,"Manhattan, KS (Metropolitan Statistical Area)",92.8
31860,"Mankato-North Mankato, MN (Metropolitan Statistical Area)",87.6
31900,"Mansfield, OH (Metropolitan Statistical Area)",88
32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",85.4
32780,"Medford, OR (Metropolitan Statistical Area)",98.4
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",92.1
32900,"Merced, CA (Metropolitan Statistical Area)",95.8
33100,"Miami-Fort Lauderdale-West Palm Beach, FL (Metropolitan Statistical Area)",105.2
33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",85
33220,"Midland, MI (Metropolitan Statistical Area)",92.5
33260,"Midland, TX (Metropolitan Statistical Area)",98.3
33340,"Milwaukee-Waukesha-West Allis, WI (Metropolitan Statistical Area)",95.2
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",102.7
33540,"Missoula, MT (Metropolitan Statistical Area)",96.2
33660,"Mobile, AL (Metropolitan Statistical Area)",88.4
33700,"Modesto, CA (Metropolitan Statistical Area)",99.3
33740,"Monroe, LA (Metropolitan Statistical Area)",87.2
33780,"Monroe, MI (Metropolitan Statistical Area)",95.5
33860,"Montgomery, AL (Metropolitan Statistical Area)",89.9
34060,"Morgantown, WV (Metropolitan Statistical Area)",88.2
34100,"Morristown, TN (Metropolitan Statistical Area)",82.6
34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",98.2
34620,"Muncie, IN (Metropolitan Statistical Area)",90.4
34740,"Muskegon, MI (Metropolitan Statistical Area)",88.9
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",92
34900,"Napa, CA (Metropolitan Statistical Area)",117.9
34940,"Naples-Immokalee-Marco Island, FL (Metropolitan Statistical Area)",99.1
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",93.8
35100,"New Bern, NC (Metropolitan Statistical Area)",87.3
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",113.1
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",96.2
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",122.3
35660,"Niles-Benton Harbor, MI (Metropolitan Statistical Area)",89.6
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",98.8
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",100.8
36100,"Ocala, FL (Metropolitan Statistical Area)",91.5
36140,"Ocean City, NJ (Metropolitan Statistical Area)",108.4
36220,"Odessa, TX (Metropolitan Statistical Area)",95.2
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",95.9
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",92.5
36500,"Olympia-Tumwater, WA (Metropolitan Statistical Area)",104.5
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",94.3
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",97.9
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",92.1
36980,"Owensboro, KY (Metropolitan Statistical Area)",87.4
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",114.4
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",95.1
37460,"Panama City, FL (Metropolitan Statistical Area)",95.5
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",86.4
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",94.4
37900,"Peoria, IL (Metropolitan Statistical Area)",91.9
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",107.9
38060,"Phoenix-Mesa-Scottsdale, AZ (Metropolitan Statistical Area)",98.6
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",84.6
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",94.2
38340,"Pittsfield, MA (Metropolitan Statistical Area)",96.2
38540,"Pocatello, ID (Metropolitan Statistical Area)",90.1
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",100.7
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",100.7
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",95.8
39140,"Prescott, AZ (Metropolitan Statistical Area)",95.6
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",99.3
39340,"Provo-Orem, UT (Metropolitan Statistical Area)",97.3
39380,"Pueblo, CO (Metropolitan Statistical Area)",92.8
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",94.8
39540,"Racine, WI (Metropolitan Statistical Area)",93.5
39580,"Raleigh, NC (Metropolitan Statistical Area)",95.6
39660,"Rapid City, SD (Metropolitan Statistical Area)",92.3
39740,"Reading, PA (Metropolitan Statistical Area)",96
39820,"Redding, CA (Metropolitan Statistical Area)",98.4
39900,"Reno, NV (Metropolitan Statistical Area)",99.4
40060,"Richmond, VA (Metropolitan Statistical Area)",96.2
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",106
40220,"Roanoke, VA (Metropolitan Statistical Area)",90.9
40340,"Rochester, MN (Metropolitan Statistical Area)",93
40380,"Rochester, NY (Metropolitan Statistical Area)",97.2
40420,"Rockford, IL (Metropolitan Statistical Area)",91.9
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",86.9
40660,"Rome, GA (Metropolitan Statistical Area)",81.3
40900,"Sacramento--Roseville--Arden-Arcade, CA (Metropolitan Statistical Area)",102.6
40980,"Saginaw, MI (Metropolitan Statistical Area)",89.7
41060,"St. Cloud, MN (Metropolitan Statistical Area)",93.7
41100,"St. George, UT (Metropolitan Statistical Area)",94.3
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",89.2
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",89.7
41420,"Salem, OR (Metropolitan Statistical Area)",96
41500,"Salinas, CA (Metropolitan Statistical Area)",107.9
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",89.8
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",99.7
41660,"San Angelo, TX (Metropolitan Statistical Area)",92.5
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",94.1
41740,"San Diego-Carlsbad, CA (Metropolitan Statistical Area)",117.6
41860,"San Francisco-Oakland-Hayward, CA (Metropolitan Statistical Area)",120.3
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",121.3
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA (Metropolitan Statistical Area)",107.1
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",120.5
42140,"Santa Fe, NM (Metropolitan Statistical Area)",99.7
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",108.5
42220,"Santa Rosa, CA (Metropolitan Statistical Area)",117.1
42340,"Savannah, GA (Metropolitan Statistical Area)",94.9
42540,"Scranton--Wilkes-Barre--Hazleton, PA (Metropolitan Statistical Area)",91.9
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",107.1
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",90.3
42700,"Sebring, FL (Metropolitan Statistical Area)",84.7
43100,"Sheboygan, WI (Metropolitan Statistical Area)",91.6
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",90.8
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",90.6
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",92.1
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",89.3
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",92.8
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",90.7
43900,"Spartanburg, SC (Metropolitan Statistical Area)",88
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",95.7
44100,"Springfield, IL (Metropolitan Statistical Area)",92.2
44140,"Springfield, MA (Metropolitan Statistical Area)",96.5
44180,"Springfield, MO (Metropolitan Statistical Area)",89
44220,"Springfield, OH (Metropolitan Statistical Area)",89.4
44300,"State College, PA (Metropolitan Statistical Area)",102.1
44420,"Staunton-Waynesboro, VA (Metropolitan Statistical Area)",88.4
44700,"Stockton-Lodi, CA (Metropolitan Statistical Area)",100.7
44940,"Sumter, SC (Metropolitan Statistical Area)",88.8
45060,"Syracuse, NY (Metropolitan Statistical Area)",95.4
45220,"Tallahassee, FL (Metropolitan Statistical Area)",95
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",99.5
45460,"Terre Haute, IN (Metropolitan Statistical Area)",88.1
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",88.2
45540,"The Villages, FL (Metropolitan Statistical Area)",89.4
45780,"Toledo, OH (Metropolitan Statistical Area)",90
45820,"Topeka, KS (Metropolitan Statistical Area)",89.8
45940,"Trenton, NJ (Metropolitan Statistical Area)",112.2
46060,"Tucson, AZ (Metropolitan Statistical Area)",97.3
46140,"Tulsa, OK (Metropolitan Statistical Area)",91.1
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",88
46340,"Tyler, TX (Metropolitan Statistical Area)",94.7
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",122.5
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",92.7
46660,"Valdosta, GA (Metropolitan Statistical Area)",81.8
46700,"Vallejo-Fairfield, CA (Metropolitan Statistical Area)",115
47020,"Victoria, TX (Metropolitan Statistical Area)",92.9
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",103.6
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",98.8
47300,"Visalia-Porterville, CA (Metropolitan Statistical Area)",95.6
47380,"Waco, TX (Metropolitan Statistical Area)",91.2
47460,"Walla Walla, WA (Metropolitan Statistical Area)",93.2
47580,"Warner Robins, GA (Metropolitan Statistical Area)",90
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",119.8
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",91.3
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",98.5
48140,"Wausau, WI (Metropolitan Statistical Area)",92.2
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",87.5
48300,"Wenatchee, WA (Metropolitan Statistical Area)",96
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",86.3
48620,"Wichita, KS (Metropolitan Statistical Area)",91.3
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",91
48700,"Williamsport, PA (Metropolitan Statistical Area)",93.7
48900,"Wilmington, NC (Metropolitan Statistical Area)",94.7
49020,"Winchester, VA-WV (Metropolitan Statistical Area)",92.1
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",90.3
49340,"Worcester, MA-CT (Metropolitan Statistical Area)",104.1
49420,"Yakima, WA (Metropolitan Statistical Area)",95.4
49620,"York-Hanover, PA (Metropolitan Statistical Area)",95.8
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",88.7
49700,"Yuba City, CA (Metropolitan Statistical Area)",98.9
49740,"Yuma, AZ (Metropolitan Statistical Area)",93.1
